sample_id,dataset,question,answer,ground_truth,label,category,difficulty,source,derived_from
medhallu_3229::hallucinated,medhallu,Are the natural fenhexamid-resistant grey mould populations from strawberry in Zhejiang Province dominated by Botrytis cinerea group S?,Natural fenhexamid-resistant grey mould populations from strawberry in Zhejiang Province are predominantly composed of Botrytis cinerea group T.,B. cinerea group S isolates are widespread in all strawberry-growing locations in Zhejiang Province. The natural HydR populations from strawberry are dominated by B. cinerea group S. © 2015 Society of Chemical Industry.,1,Misinterpretation of #Question#,hard,,provided_hallucinated_answer
medhallu_3229::factual,medhallu,Are the natural fenhexamid-resistant grey mould populations from strawberry in Zhejiang Province dominated by Botrytis cinerea group S?,B. cinerea group S isolates are widespread in all strawberry-growing locations in Zhejiang Province. The natural HydR populations from strawberry are dominated by B. cinerea group S. © 2015 Society of Chemical Industry.,B. cinerea group S isolates are widespread in all strawberry-growing locations in Zhejiang Province. The natural HydR populations from strawberry are dominated by B. cinerea group S. © 2015 Society of Chemical Industry.,0,Misinterpretation of #Question#,hard,,ground_truth_counterpart
medhallu_323::hallucinated,medhallu,Do axonal Charcot-Marie-Tooth disease patient-derived motor neurons demonstrate disease-specific phenotypes including abnormal electrophysiological properties?,"#Hallucinated Answer#: Human iPSC-derived motor neurons from axonal CMT patients demonstrated increased calcium channel density and reduced sodium channel expression, leading to enhanced excitability and decreased conduction velocity. #Justification of Hallucinated answer#: A recent study published in the Journal of Cellular Neurophysiology in 2019 highlighted the alteration in ion channel expression in iPSC-derived motor neurons from CMT patients. The study noted that patients with CMT2A and CMT2E had significantly higher calcium channel densities and lower sodium channel densities compared to healthy controls. This imbalance in channel expression was linked to altered neuronal excitability and conduction properties, providing insights into the electrophysiological dysregulation seen in axonal CMT. Dr. Laura Thompson from Harvard Medical School emphasized the importance of these findings in developing targeted therapies aimed at restoring normal ion channel balance.","Human iPSC-derived motor neurons from axonal CMT patients replicated key pathophysiological features observed in other models of MFN2 and NEFL mutations, including abnormal cytoskeletal and mitochondrial dynamics. Electrophysiological abnormalities found in axonal CMT iPSC-derived human motor neurons suggest that these cells are hyperexcitable and have altered sodium and calcium channel kinetics. These findings may provide a new therapeutic target for this group of heterogeneous inherited neuropathies.",1,Misinterpretation of #Question#,easy,,provided_hallucinated_answer
medhallu_323::factual,medhallu,Do axonal Charcot-Marie-Tooth disease patient-derived motor neurons demonstrate disease-specific phenotypes including abnormal electrophysiological properties?,"Human iPSC-derived motor neurons from axonal CMT patients replicated key pathophysiological features observed in other models of MFN2 and NEFL mutations, including abnormal cytoskeletal and mitochondrial dynamics. Electrophysiological abnormalities found in axonal CMT iPSC-derived human motor neurons suggest that these cells are hyperexcitable and have altered sodium and calcium channel kinetics. These findings may provide a new therapeutic target for this group of heterogeneous inherited neuropathies.","Human iPSC-derived motor neurons from axonal CMT patients replicated key pathophysiological features observed in other models of MFN2 and NEFL mutations, including abnormal cytoskeletal and mitochondrial dynamics. Electrophysiological abnormalities found in axonal CMT iPSC-derived human motor neurons suggest that these cells are hyperexcitable and have altered sodium and calcium channel kinetics. These findings may provide a new therapeutic target for this group of heterogeneous inherited neuropathies.",0,Misinterpretation of #Question#,easy,,ground_truth_counterpart
medhallu_3230::hallucinated,medhallu,Is a 7666-bp genomic deletion frequent in Chinese Han deaf patients with non-syndromic enlarged vestibular aqueduct but without bi-allelic SLC26A4 mutations?,The cryptic c.-2071_307+3801del7666 deletion of SLC26A4 is observed in nearly half of the Chinese Han non-syndromic EVA patients without bi-allelic SLC26A4 mutations.,Our results suggested that the cryptic c.-2071_307+3801del7666 deletion of SLC26A4 is relatively frequent in Chinese Han non-syndromic EVA patients without bi-allelic SLC26A4 mutations. Screening of this genomic deletion should be incorporated into the routine DNA testing of SLC26A4 in Chinese Hans.,1,Misinterpretation of #Question#,hard,,provided_hallucinated_answer
medhallu_3230::factual,medhallu,Is a 7666-bp genomic deletion frequent in Chinese Han deaf patients with non-syndromic enlarged vestibular aqueduct but without bi-allelic SLC26A4 mutations?,Our results suggested that the cryptic c.-2071_307+3801del7666 deletion of SLC26A4 is relatively frequent in Chinese Han non-syndromic EVA patients without bi-allelic SLC26A4 mutations. Screening of this genomic deletion should be incorporated into the routine DNA testing of SLC26A4 in Chinese Hans.,Our results suggested that the cryptic c.-2071_307+3801del7666 deletion of SLC26A4 is relatively frequent in Chinese Han non-syndromic EVA patients without bi-allelic SLC26A4 mutations. Screening of this genomic deletion should be incorporated into the routine DNA testing of SLC26A4 in Chinese Hans.,0,Misinterpretation of #Question#,hard,,ground_truth_counterpart
medhallu_3231::hallucinated,medhallu,Is cognitive and language performance in children associated with maternal social anxiety disorder : A study of young mothers in southern Brazil?,Maternal social anxiety disorder is associated with enhanced language skills in preschool-aged children.,Our findings suggest that children with mothers suffering from SAD have poorer cognitive abilities and language skills.,1,Misinterpretation of #Question#,easy,,provided_hallucinated_answer
medhallu_3231::factual,medhallu,Is cognitive and language performance in children associated with maternal social anxiety disorder : A study of young mothers in southern Brazil?,Our findings suggest that children with mothers suffering from SAD have poorer cognitive abilities and language skills.,Our findings suggest that children with mothers suffering from SAD have poorer cognitive abilities and language skills.,0,Misinterpretation of #Question#,easy,,ground_truth_counterpart
medhallu_3232::hallucinated,medhallu,Are polymorphisms of dopamine pathway genes NRG1 and LMX1A associated with cognitive performance in bipolar disorder?,"Polymorphisms in the NRG1 gene have been linked to enhanced verbal fluency and executive function, whereas LMX1A polymorphisms are associated with decreased visuospatial abilities in bipolar disorder patients.","The risk variants of the rs35753505 SNP were associated with increased performance in several cognitive domains and IQ, whereas the risk variants of the rs11809911 SNP in LMX1A was associated with reduced IQ and memory/learning.",1,Misinterpretation of #Question#,medium,,provided_hallucinated_answer
medhallu_3232::factual,medhallu,Are polymorphisms of dopamine pathway genes NRG1 and LMX1A associated with cognitive performance in bipolar disorder?,"The risk variants of the rs35753505 SNP were associated with increased performance in several cognitive domains and IQ, whereas the risk variants of the rs11809911 SNP in LMX1A was associated with reduced IQ and memory/learning.","The risk variants of the rs35753505 SNP were associated with increased performance in several cognitive domains and IQ, whereas the risk variants of the rs11809911 SNP in LMX1A was associated with reduced IQ and memory/learning.",0,Misinterpretation of #Question#,medium,,ground_truth_counterpart
